Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
icmp_ndp_nam_o_flag_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_ndp_nam_o_flag
1
	
enable tracking by icmp_ndp_nam_o_flag
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_nam_r_flag,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure the
'Router' flag for 'Neighbor Advertisement' (-icmp_type 136) message type.
Valid options are:
0
	
disable Router flag
1
	
enable Router flag
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_nam_r_flag_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
list
	
Parameter -icmp_ndp_nam_r_flag contains a list of values. Each packet
will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"fixed,list",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_nam_r_flag_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_ndp_nam_r_flag
1
	
enable tracking by icmp_ndp_nam_r_flag
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_nam_s_flag,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure the
'Neighbor Solicitation' flag for 'Neighbor Advertisement' (-icmp_type
136) message type.
Valid options are:
0
	
disable Neighbor Solicitation flag
1
	
enable Neighbor Solicitation flag
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_nam_s_flag_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
list
	
Parameter -icmp_ndp_nam_s_flag contains a list of values. Each packet
will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"fixed,list",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_nam_s_flag_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_ndp_nam_s_flag
1
	
enable tracking by icmp_ndp_nam_s_flag
DEFAULT
	
00
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_h_flag,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure
'Home Agent' flag for 'NDP Router Advertisement Message'
Valid options are:
0
	
disable H-Flag
1
	
enable H-Flag
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_h_flag_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
list
	
Parameter -icmp_ndp_ram_h_flag contains a list of values. Each packet
will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"fixed,list",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_h_flag_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_ndp_ram_h_flag
1
	
enable tracking by icmp_ndp_ram_h_flag
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_hop_limit,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure
'Current hop limit' field (0-255) for 'NDP Router Advertisement Message'
(-icmp_type 134) message type.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_hop_limit_count,"Numeric value which configures the number of times the
icmp_ndp_ram_hop_limit is incremeneted or decremented when
icmp_ndp_ram_hop_limit_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_hop_limit_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with icmp_ndp_ram_hop_limit_step
and icmp_ndp_ram_hop_limit_count.
decr
	
the value is decremented as specified with icmp_ndp_ram_hop_limit_step
and icmp_ndp_ram_hop_limit_count.
list
	
Parameter -icmp_ndp_ram_hop_limit contains a list of values. Each packet
will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_hop_limit_step,"Step value used to modify icmp_ndp_ram_hop_limit when
icmp_ndp_ram_hop_limit_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_hop_limit_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_ndp_ram_hop_limit
1
	
enable tracking by icmp_ndp_ram_hop_limit
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_m_flag,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure
'Managed address configuration' flag for 'NDP Router Advertisement Message'
Valid options are:
0
	
disable M-Flag
1
	
enable M-Flag
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_m_flag_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
list
	
Parameter -icmp_ndp_ram_m_flag contains a list of values. Each packet
will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"fixed,list",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_m_flag_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_ndp_ram_m_flag
1
	
enable tracking by icmp_ndp_ram_m_flag
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_o_flag,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure
'Other stateful configuration' flag for 'NDP Router Advertisement Message'
Valid options are:
0
	
disable O-Flag
1
	
enable O-Flag
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_o_flag_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
list
	
Parameter -icmp_ndp_ram_o_flag contains a list of values. Each packet
will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"fixed,list",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_o_flag_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_ndp_ram_o_flag
1
	
enable tracking by icmp_ndp_ram_o_flag
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_reachable_time,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure
'Reachable time' field (0-4294967295) for 'NDP Router Advertisement
Message' (-icmp_type 134) message type.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_reachable_time_count,"Numeric value which configures the number of times the
icmp_ndp_ram_reachable_time is incremeneted or decremented when
icmp_ndp_ram_reachable_time_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_reachable_time_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with
icmp_ndp_ram_reachable_time_step and icmp_ndp_ram_reachable_time_count.
decr
	
the value is decremented as specified with
icmp_ndp_ram_reachable_time_step and icmp_ndp_ram_reachable_time_count.
list
	
Parameter -icmp_ndp_ram_reachable_time contains a list of values. Each
packet will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_reachable_time_step,"Step value used to modify icmp_ndp_ram_reachable_time when
icmp_ndp_ram_reachable_time_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_reachable_time_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_ndp_ram_reachable_time
1
	
enable tracking by icmp_ndp_ram_reachable_time
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_retransmit_timer,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure
'Retransmission timer' field (0-4294967295) for 'NDP Router
Advertisement Message' (-icmp_type 134) message type.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_retransmit_timer_count,"Numeric value which configures the number of times the
icmp_ndp_ram_retransmit_timer is incremeneted or decremented when
icmp_ndp_ram_retransmit_timer_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_retransmit_timer_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with
icmp_ndp_ram_retransmit_timer_step and icmp_ndp_ram_retransmit_timer_count.
decr
	
the value is decremented as specified with
icmp_ndp_ram_retransmit_timer_step and icmp_ndp_ram_retransmit_timer_count.
list
	
Parameter -icmp_ndp_ram_retransmit_timer contains a list of values. Each
packet will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_retransmit_timer_step,"Step value used to modify icmp_ndp_ram_retransmit_timer when
icmp_ndp_ram_retransmit_timer_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_retransmit_timer_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_ndp_ram_retransmit_timer
1
	
enable tracking by icmp_ndp_ram_retransmit_timer
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_router_lifetime,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure
'Router lifetime' field (0-65535) for 'NDP Router Advertisement Message'
(-icmp_type 134) message type.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_router_lifetime_count,"Numeric value which configures the number of times the
icmp_ndp_ram_router_lifetime is incremeneted or decremented when
icmp_ndp_ram_router_lifetime_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_router_lifetime_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with
icmp_ndp_ram_router_lifetime_step and icmp_ndp_ram_router_lifetime_count.
decr
	
the value is decremented as specified with
icmp_ndp_ram_router_lifetime_step and icmp_ndp_ram_router_lifetime_count.
list
	
Parameter -icmp_ndp_ram_router_lifetime contains a list of values. Each
packet will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_router_lifetime_step,"Step value used to modify icmp_ndp_ram_router_lifetime when
icmp_ndp_ram_router_lifetime_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_ram_router_lifetime_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_ndp_ram_router_lifetime
1
	
enable tracking by icmp_ndp_ram_router_lifetime
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_rm_dest_addr,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure the
IPv6 'Destination address' field for 'NDP Redirect' (-icmp_type 137)
message type.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",ipv6,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_rm_dest_addr_count,"Numeric value which configures the number of times the
icmp_ndp_rm_dest_addr is incremeneted or decremented when
icmp_ndp_rm_dest_addr_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_rm_dest_addr_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with icmp_ndp_rm_dest_addr_step
and icmp_ndp_rm_dest_addr_count.
decr
	
the value is decremented as specified with icmp_ndp_rm_dest_addr_step
and icmp_ndp_rm_dest_addr_count.
list
	
Parameter -icmp_ndp_rm_dest_addr contains a list of values. Each packet
will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
